,Path,Fold,Family,Instrument (abbr.),Instrument (in full),Technique (abbr.),Technique (in full),Pitch,Pitch ID,Dynamics,Dynamics ID,Instance ID,String ID (if applicable),Needed digital retuning
97,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Bass_Tuba\ordinario\BTb-ord-G3-ff-N-T14u.wav,3,Brass,BTb,Bass Tuba,ord,ordinario,G3,55,ff,4,0,,True
98,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Bass_Tuba\ordinario\BTb-ord-G#3-ff-N-N.wav,2,Brass,BTb,Bass Tuba,ord,ordinario,G#3,56,ff,4,0,,False
99,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Bass_Tuba\ordinario\BTb-ord-A3-ff-N-N.wav,3,Brass,BTb,Bass Tuba,ord,ordinario,A3,57,ff,4,0,,False
100,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Bass_Tuba\ordinario\BTb-ord-A#3-ff-N-N.wav,0,Brass,BTb,Bass Tuba,ord,ordinario,A#3,58,ff,4,0,,False
101,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Bass_Tuba\ordinario\BTb-ord-B3-ff-N-T18d.wav,4,Brass,BTb,Bass Tuba,ord,ordinario,B3,59,ff,4,0,,True
102,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Bass_Tuba\ordinario\BTb-ord-C4-ff-N-N.wav,1,Brass,BTb,Bass Tuba,ord,ordinario,C4,60,ff,4,0,,False
103,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Bass_Tuba\ordinario\BTb-ord-C#4-ff-N-T21u.wav,3,Brass,BTb,Bass Tuba,ord,ordinario,C#4,61,ff,4,0,,True
104,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Bass_Tuba\ordinario\BTb-ord-D4-ff-N-N.wav,4,Brass,BTb,Bass Tuba,ord,ordinario,D4,62,ff,4,0,,False
105,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Bass_Tuba\ordinario\BTb-ord-D#4-ff-N-N.wav,3,Brass,BTb,Bass Tuba,ord,ordinario,D#4,63,ff,4,0,,False
106,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Bass_Tuba\ordinario\BTb-ord-E4-ff-N-N.wav,4,Brass,BTb,Bass Tuba,ord,ordinario,E4,64,ff,4,0,,False
107,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Bass_Tuba\ordinario\BTb-ord-F4-ff-N-N.wav,1,Brass,BTb,Bass Tuba,ord,ordinario,F4,65,ff,4,0,,False
108,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-A#1-pp-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,A#1,34,pp,0,0,,False
109,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-B1-pp-N-T15d.wav,0,Brass,Hn,French Horn,ord,ordinario,B1,35,pp,0,0,,True
110,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-C2-pp-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,C2,36,pp,0,0,,False
111,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-C#2-pp-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,C#2,37,pp,0,0,,False
112,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-D2-pp-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,D2,38,pp,0,0,,False
113,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-D#2-pp-N-R100u.wav,2,Brass,Hn,French Horn,ord,ordinario,D#2,39,pp,0,0,,True
114,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-E2-pp-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,E2,40,pp,0,0,,False
115,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-F2-pp-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,F2,41,pp,0,0,,False
116,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-F#2-pp-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,F#2,42,pp,0,0,,False
117,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-G2-pp-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,G2,43,pp,0,0,,False
118,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-G#2-pp-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,G#2,44,pp,0,0,,False
119,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-A2-pp-N-R100u.wav,0,Brass,Hn,French Horn,ord,ordinario,A2,45,pp,0,0,,True
120,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-A#2-pp-N-R100d.wav,1,Brass,Hn,French Horn,ord,ordinario,A#2,46,pp,0,0,,True
121,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-B2-pp-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,B2,47,pp,0,0,,False
122,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-C3-pp-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,C3,48,pp,0,0,,False
123,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-C#3-pp-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,C#3,49,pp,0,0,,False
124,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-D3-pp-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,D3,50,pp,0,0,,False
125,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-D#3-pp-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,D#3,51,pp,0,0,,False
126,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-E3-pp-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,E3,52,pp,0,0,,False
127,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-F3-pp-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,F3,53,pp,0,0,,False
128,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-F#3-pp-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,F#3,54,pp,0,0,,False
129,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-G3-pp-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,G3,55,pp,0,0,,False
130,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-G#3-pp-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,G#3,56,pp,0,0,,False
131,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-A3-pp-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,A3,57,pp,0,0,,False
132,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-A#3-pp-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,A#3,58,pp,0,0,,False
133,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-B3-pp-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,B3,59,pp,0,0,,False
134,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-C4-pp-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,C4,60,pp,0,0,,False
135,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-C#4-pp-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,C#4,61,pp,0,0,,False
136,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-D4-pp-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,D4,62,pp,0,0,,False
137,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-D#4-pp-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,D#4,63,pp,0,0,,False
138,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-E4-pp-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,E4,64,pp,0,0,,False
139,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-F4-pp-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,F4,65,pp,0,0,,False
140,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-F#4-pp-N-T10u.wav,2,Brass,Hn,French Horn,ord,ordinario,F#4,66,pp,0,0,,True
141,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-G4-pp-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,G4,67,pp,0,0,,False
142,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-G#4-pp-N-T10u.wav,2,Brass,Hn,French Horn,ord,ordinario,G#4,68,pp,0,0,,True
143,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-A4-pp-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,A4,69,pp,0,0,,False
144,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-A#4-pp-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,A#4,70,pp,0,0,,False
145,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-B4-pp-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,B4,71,pp,0,0,,False
146,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-C5-pp-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,C5,72,pp,0,0,,False
147,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-C#5-pp-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,C#5,73,pp,0,0,,False
148,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-D5-pp-N-T10u.wav,0,Brass,Hn,French Horn,ord,ordinario,D5,74,pp,0,0,,True
149,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-D#5-pp-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,D#5,75,pp,0,0,,False
150,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-E5-pp-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,E5,76,pp,0,0,,False
151,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-F5-pp-N-T11u.wav,4,Brass,Hn,French Horn,ord,ordinario,F5,77,pp,0,0,,True
152,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-G1-mf-N-T40d.wav,1,Brass,Hn,French Horn,ord,ordinario,G1,31,mf,2,0,,True
153,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-G#1-mf-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,G#1,32,mf,2,0,,False
154,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-A1-mf-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,A1,33,mf,2,0,,False
155,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-A#1-mf-N-T17d.wav,0,Brass,Hn,French Horn,ord,ordinario,A#1,34,mf,2,0,,True
156,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-B1-mf-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,B1,35,mf,2,0,,False
157,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-C2-mf-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,C2,36,mf,2,0,,False
158,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-C#2-mf-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,C#2,37,mf,2,0,,False
159,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-D2-mf-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,D2,38,mf,2,0,,False
160,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-D#2-mf-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,D#2,39,mf,2,0,,False
161,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-E2-mf-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,E2,40,mf,2,0,,False
162,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-F2-mf-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,F2,41,mf,2,0,,False
163,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-F#2-mf-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,F#2,42,mf,2,0,,False
164,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-G2-mf-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,G2,43,mf,2,0,,False
165,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-G#2-mf-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,G#2,44,mf,2,0,,False
166,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-A2-mf-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,A2,45,mf,2,0,,False
167,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-A#2-mf-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,A#2,46,mf,2,0,,False
168,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-B2-mf-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,B2,47,mf,2,0,,False
169,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-C3-mf-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,C3,48,mf,2,0,,False
170,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-C#3-mf-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,C#3,49,mf,2,0,,False
171,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-D3-mf-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,D3,50,mf,2,0,,False
172,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-D#3-mf-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,D#3,51,mf,2,0,,False
173,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-E3-mf-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,E3,52,mf,2,0,,False
174,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-F3-mf-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,F3,53,mf,2,0,,False
175,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-F#3-mf-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,F#3,54,mf,2,0,,False
176,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-G3-mf-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,G3,55,mf,2,0,,False
177,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-G#3-mf-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,G#3,56,mf,2,0,,False
178,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-A3-mf-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,A3,57,mf,2,0,,False
179,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-A#3-mf-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,A#3,58,mf,2,0,,False
180,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-B3-mf-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,B3,59,mf,2,0,,False
181,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-C4-mf-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,C4,60,mf,2,0,,False
182,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-C#4-mf-N-T12u.wav,4,Brass,Hn,French Horn,ord,ordinario,C#4,61,mf,2,0,,True
183,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-D4-mf-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,D4,62,mf,2,0,,False
184,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-D#4-mf-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,D#4,63,mf,2,0,,False
185,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-E4-mf-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,E4,64,mf,2,0,,False
186,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-F4-mf-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,F4,65,mf,2,0,,False
187,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-F#4-mf-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,F#4,66,mf,2,0,,False
188,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-G4-mf-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,G4,67,mf,2,0,,False
189,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-G#4-mf-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,G#4,68,mf,2,0,,False
190,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-A4-mf-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,A4,69,mf,2,0,,False
191,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-A#4-mf-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,A#4,70,mf,2,0,,False
192,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-B4-mf-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,B4,71,mf,2,0,,False
193,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-C5-mf-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,C5,72,mf,2,0,,False
194,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-C#5-mf-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,C#5,73,mf,2,0,,False
195,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-D5-mf-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,D5,74,mf,2,0,,False
196,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-D#5-mf-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,D#5,75,mf,2,0,,False
197,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-E5-mf-N-T13u.wav,2,Brass,Hn,French Horn,ord,ordinario,E5,76,mf,2,0,,True
198,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-F5-mf-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,F5,77,mf,2,0,,False
199,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-B1-ff-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,B1,35,ff,4,0,,False
200,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Brass\Horn\ordinario\Hn-ord-C2-ff-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,C2,36,ff,4,0,,False
